# b	pdf
8.0127	0.0002885815391721
8.0137	0.0002885870966637
8.0147	0.0002885926541554
8.0157	0.0002885982116470
8.0167	0.0002886037691386
8.0177	0.0002886093266303
8.0187	0.0002886148841219
8.0197	0.0002886204416135
8.0207	0.0002886259991052
8.0217	0.0002886315565968
8.0227	0.0002886371140884
8.0237	0.0002886426715801
8.0247	0.0002886482290717
8.0257	0.0002886537865634
8.0267	0.0002886593440550
8.0277	0.0002886649015466
8.0287	0.0002886704590383
8.0297	0.0002886760165299
8.0307	0.0002886815740215
8.0317	0.0002886871315132
8.0327	0.0002886926890048
8.0337	0.0002886982464964
8.0347	0.0002887038039881
8.0357	0.0002887093614797
8.0367	0.0002887149189713
8.0377	0.0002887204764630
8.0387	0.0002887260339546
8.0397	0.0002887315914462
8.0407	0.0002887371489379
8.0417	0.0002887427064295
8.0427	0.0002887482639212
8.0437	0.0002887538214128
8.0447	0.0002887593789044
8.0457	0.0002887649363961
8.0467	0.0002887704938877
8.0477	0.0002887760513793
8.0487	0.0002887816088710
8.0497	0.0002887871663626
8.0507	0.0002887927238542
8.0517	0.0002887982813459
8.0527	0.0002888038388375
8.0537	0.0002888093963291
8.0547	0.0002888149538208
8.0557	0.0002888205113124
8.0567	0.0002888260688040
8.0577	0.0002888316262957
8.0587	0.0002888371837873
8.0597	0.0002888427412790
8.0607	0.0002888482987706
8.0617	0.0002888538562622
8.0627	0.0002888594137539
8.0637	0.0002888649712455
8.0647	0.0002888705287371
8.0657	0.0002888760862288
8.0667	0.0002888816437204
8.0677	0.0002888872012120
8.0687	0.0002888927587037
8.0697	0.0002888983161953
8.0707	0.0002889038736869
8.0717	0.0002889094311786
8.0727	0.0002889149886702
8.0737	0.0002889205461618
8.0747	0.0002889261036535
8.0757	0.0002889316611451
8.0767	0.0002889372186368
8.0777	0.0002889427761284
8.0787	0.0002889483336200
8.0797	0.0002889538911117
8.0807	0.0002889594486033
8.0817	0.0002889650060949
8.0827	0.0002889705635866
8.0837	0.0002889761210782
8.0847	0.0002889816785698
8.0857	0.0002889872360615
8.0867	0.0002889927935531
8.0877	0.0002889983510447
8.0887	0.0002890039085364
8.0897	0.0002890094660280
8.0907	0.0002890150235196
8.0917	0.0002890205810113
8.0927	0.0002890261385029
8.0937	0.0002890316959946
8.0947	0.0002890372534862
8.0957	0.0002890428109778
8.0967	0.0002890483684695
8.0977	0.0002890539259611
8.0987	0.0002890594834527
8.0997	0.0002890650409444
8.1007	0.0002890705984360
8.1017	0.0002890761559276
8.1027	0.0002890817134193
8.1037	0.0002890872709109
8.1047	0.0002890928284025
8.1057	0.0002890983858942
8.1067	0.0002891039433858
8.1077	0.0002891095008774
8.1087	0.0002891150583691
8.1097	0.0002891206158607
8.1107	0.0002891261733523
8.1117	0.0002891317308440
8.1127	0.0002891372883356
8.1137	0.0002891428458273
8.1147	0.0002891484033189
8.1157	0.0002891539608105
8.1167	0.0002891595183022
8.1177	0.0002891650757938
8.1187	0.0002891706332854
8.1197	0.0002891761907771
8.1207	0.0002891817482687
8.1217	0.0002891873057603
8.1227	0.0002891928632520
8.1237	0.0002891984207436
8.1247	0.0002892039782352
8.1257	0.0002892095357269
8.1267	0.0002892150932185
8.1277	0.0002892206507101
8.1287	0.0002892262082018
8.1297	0.0002892317656934
8.1307	0.0002892373231851
8.1317	0.0002892428806767
8.1327	0.0002892484381683
8.1337	0.0002892539956600
8.1347	0.0002892595531516
8.1357	0.0002892651106432
8.1367	0.0002892706681349
8.1377	0.0002892762256265
8.1387	0.0002892817831181
8.1397	0.0002892873406098
8.1407	0.0002892928981014
8.1417	0.0002892984555930
8.1427	0.0002893040130847
8.1437	0.0002893095705763
8.1447	0.0002893151280679
8.1457	0.0002893206855596
8.1467	0.0002893262430512
8.1477	0.0002893318005429
8.1487	0.0002893373580345
8.1497	0.0002893429155261
8.1507	0.0002893484730178
8.1517	0.0002893540305094
8.1527	0.0002893595880010
8.1537	0.0002893651454927
8.1547	0.0002893707029843
8.1557	0.0002893762604759
8.1567	0.0002893818179676
8.1577	0.0002893873754592
8.1587	0.0002893929329508
8.1597	0.0002893984904425
8.1607	0.0002894040479341
8.1617	0.0002894096054257
8.1627	0.0002894151629174
8.1637	0.0002894207204090
8.1647	0.0002894262779007
8.1657	0.0002894318353923
8.1667	0.0002894373928839
8.1677	0.0002894429503756
8.1687	0.0002894485078672
8.1697	0.0002894540653588
8.1707	0.0002894596228505
8.1717	0.0002894651803421
8.1727	0.0002894707378337
8.1737	0.0002894762953254
8.1747	0.0002894818528170
8.1757	0.0002894874103086
8.1767	0.0002894929678003
8.1777	0.0002894985252919
8.1787	0.0002895040827835
8.1797	0.0002895096402752
8.1807	0.0002895151977668
8.1817	0.0002895207552585
8.1827	0.0002895263127501
8.1837	0.0002895318702417
8.1847	0.0002895374277334
8.1857	0.0002895429852250
8.1867	0.0002895485427166
8.1877	0.0002895541002083
8.1887	0.0002895596576999
8.1897	0.0002895652151915
8.1907	0.0002895707726832
8.1917	0.0002895763301748
8.1927	0.0002895818876664
8.1937	0.0002895874451581
8.1947	0.0002895930026497
8.1957	0.0002895985601413
8.1967	0.0002896041176330
8.1977	0.0002896096751246
8.1987	0.0002896152326163
8.1997	0.0002896207901079
8.2007	0.0002896263475995
8.2017	0.0002896319050912
8.2027	0.0002896374625828
8.2037	0.0002896430200744
8.2047	0.0002896485775661
8.2057	0.0002896541350577
8.2067	0.0002896596925493
8.2077	0.0002896652500410
8.2087	0.0002896708075326
8.2097	0.0002896763650242
8.2107	0.0002896819225159
8.2117	0.0002896874800075
8.2127	0.0002896930374991
8.2137	0.0002896985949908
8.2147	0.0002897041524824
8.2157	0.0002897097099741
8.2167	0.0002897152674657
8.2177	0.0002897208249573
8.2187	0.0002897263824490
8.2197	0.0002897319399406
8.2207	0.0002897374974322
8.2217	0.0002897430549239
8.2227	0.0002897486124155
8.2237	0.0002897541699071
8.2247	0.0002897597273988
8.2257	0.0002897652848904
8.2267	0.0002897708423820
8.2277	0.0002897763998737
8.2287	0.0002897819573653
8.2297	0.0002897875148569
8.2307	0.0002897930723486
8.2317	0.0002897986298402
8.2327	0.0002898041873318
8.2337	0.0002898097448235
8.2347	0.0002898153023151
8.2357	0.0002898208598068
8.2367	0.0002898264172984
8.2377	0.0002898319747900
8.2387	0.0002898375322817
8.2397	0.0002898430897733
8.2407	0.0002898486472649
8.2417	0.0002898542047566
8.2427	0.0002898597622482
8.2437	0.0002898653197398
8.2447	0.0002898708772315
8.2457	0.0002898764347231
8.2467	0.0002898819922147
8.2477	0.0002898875497064
8.2487	0.0002898931071980
8.2497	0.0002898986646896
8.2507	0.0002899042221813
8.2517	0.0002899097796729
8.2527	0.0002899153371646
8.2537	0.0002899208946562
8.2547	0.0002899264521478
8.2557	0.0002899320096395
8.2567	0.0002899375671311
8.2577	0.0002899431246227
8.2587	0.0002899486821144
8.2597	0.0002899542396060
8.2607	0.0002899597970976
8.2617	0.0002899653545893
8.2627	0.0002899709120809
8.2637	0.0002899764695725
8.2647	0.0002899820270642
8.2657	0.0002899875845558
8.2667	0.0002899931420474
8.2677	0.0002899986995391
8.2687	0.0002900042570307
8.2697	0.0002900098145224
8.2707	0.0002900153720140
8.2717	0.0002900209295056
8.2727	0.0002900264869973
8.2737	0.0002900320444889
8.2747	0.0002900376019805
8.2757	0.0002900431594722
8.2767	0.0002900487169638
8.2777	0.0002900542744554
8.2787	0.0002900598319471
8.2797	0.0002900653894387
8.2807	0.0002900709469303
8.2817	0.0002900765044220
8.2827	0.0002900820619136
8.2837	0.0002900876194052
8.2847	0.0002900931768969
8.2857	0.0002900987343885
8.2867	0.0002901042918802
8.2877	0.0002901098493718
8.2887	0.0002901154068634
8.2897	0.0002901209643551
8.2907	0.0002901265218467
8.2917	0.0002901320793383
8.2927	0.0002901376368300
8.2937	0.0002901431943216
8.2947	0.0002901487518132
8.2957	0.0002901543093049
8.2967	0.0002901598667965
8.2977	0.0002901654242881
8.2987	0.0002901709817798
8.2997	0.0002901765392714
8.3007	0.0002901820967630
8.3017	0.0002901876542547
8.3027	0.0002901932117463
8.3037	0.0002901987692380
8.3047	0.0002902043267296
8.3057	0.0002902098842212
8.3067	0.0002902154417129
8.3077	0.0002902209992045
8.3087	0.0002902265566961
8.3097	0.0002902321141878
8.3107	0.0002902376716794
8.3117	0.0002902432291710
8.3127	0.0002902487866627
8.3137	0.0002902543441543
8.3147	0.0002902599016459
8.3157	0.0002902654591376
8.3167	0.0002902710166292
8.3177	0.0002902765741208
8.3187	0.0002902821316125
8.3197	0.0002902876891041
8.3207	0.0002902932465958
8.3217	0.0002902988040874
8.3227	0.0002903043615790
8.3237	0.0002903099190707
8.3247	0.0002903154765623
8.3257	0.0002903210340539
8.3267	0.0002903265915456
8.3277	0.0002903321490372
8.3287	0.0002903377065288
8.3297	0.0002903432640205
8.3307	0.0002903488215121
8.3317	0.0002903543790037
8.3327	0.0002903599364954
8.3337	0.0002903654939870
8.3347	0.0002903710514786
8.3357	0.0002903766089703
8.3367	0.0002903821664619
8.3377	0.0002903877239535
8.3387	0.0002903932814452
8.3397	0.0002903988389368
8.3407	0.0002904043964285
8.3417	0.0002904099539201
8.3427	0.0002904155114117
8.3437	0.0002904210689034
8.3447	0.0002904266263950
8.3457	0.0002904321838866
8.3467	0.0002904377413783
8.3477	0.0002904432988699
8.3487	0.0002904488563615
8.3497	0.0002904544138532
8.3507	0.0002904599713448
8.3517	0.0002904655288364
8.3527	0.0002904710863281
8.3537	0.0002904766438197
8.3547	0.0002904822013113
8.3557	0.0002904877588030
8.3567	0.0002904933162946
8.3577	0.0002904988737863
8.3587	0.0002905044312779
8.3597	0.0002905099887695
8.3607	0.0002905155462612
8.3617	0.0002905211037528
8.3627	0.0002905266612444
8.3637	0.0002905322187361
8.3647	0.0002905377762277
8.3657	0.0002905433337193
8.3667	0.0002905488912110
8.3677	0.0002905544487026
8.3687	0.0002905600061942
8.3697	0.0002905655636859
8.3707	0.0002905711211775
8.3717	0.0002905766786691
8.3727	0.0002905822361608
8.3737	0.0002905877936524
8.3747	0.0002905933511441
8.3757	0.0002905989086357
8.3767	0.0002906044661273
8.3777	0.0002906100236190
8.3787	0.0002906155811106
8.3797	0.0002906211386022
8.3807	0.0002906266960939
8.3817	0.0002906322535855
8.3827	0.0002906378110771
8.3837	0.0002906433685688
8.3847	0.0002906489260604
8.3857	0.0002906544835520
8.3867	0.0002906600410437
8.3877	0.0002906655985353
8.3887	0.0002906711560269
8.3897	0.0002906767135186
8.3907	0.0002906822710102
8.3917	0.0002906878285019
8.3927	0.0002906933859935
8.3937	0.0002906989434851
8.3947	0.0002907045009768
8.3957	0.0002907100584684
8.3967	0.0002907156159600
8.3977	0.0002907211734517
8.3987	0.0002907267309433
8.3997	0.0002907322884349
8.4007	0.0002907378459266
8.4017	0.0002907434034182
8.4027	0.0002907489609098
8.4037	0.0002907545184015
8.4047	0.0002907600758931
8.4057	0.0002907656333847
8.4067	0.0002907711908764
8.4077	0.0002907767483680
8.4087	0.0002907823058597
8.4097	0.0002907878633513
8.4107	0.0002907934208429
8.4117	0.0002907989783346
8.4127	0.0002908045358262
8.4137	0.0002908100933178
8.4147	0.0002908156508095
8.4157	0.0002908212083011
8.4167	0.0002908267657927
8.4177	0.0002908323232844
8.4187	0.0002908378807760
8.4197	0.0002908434382676
8.4207	0.0002908489957593
8.4217	0.0002908545532509
8.4227	0.0002908601107425
8.4237	0.0002908656682342
8.4247	0.0002908712257258
8.4257	0.0002908767832175
8.4267	0.0002908823407091
8.4277	0.0002908878982007
8.4287	0.0002908934556924
8.4297	0.0002908990131840
8.4307	0.0002909045706756
8.4317	0.0002909101281673
8.4327	0.0002909156856589
8.4337	0.0002909212431505
8.4347	0.0002909268006422
8.4357	0.0002909323581338
8.4367	0.0002909379156254
8.4377	0.0002909434731171
8.4387	0.0002909490306087
8.4397	0.0002909545881003
8.4407	0.0002909601455920
8.4417	0.0002909657030836
8.4427	0.0002909712605753
8.4437	0.0002909768180669
8.4447	0.0002909823755585
8.4457	0.0002909879330502
8.4467	0.0002909934905418
8.4477	0.0002909990480334
8.4487	0.0002910046055251
8.4497	0.0002910101630167
8.4507	0.0002910157205083
8.4517	0.0002910212780000
8.4527	0.0002910268354916
8.4537	0.0002910323929832
8.4547	0.0002910379504749
8.4557	0.0002910435079665
8.4567	0.0002910490654581
8.4577	0.0002910546229498
8.4587	0.0002910601804414
8.4597	0.0002910657379330
8.4607	0.0002910712954247
8.4617	0.0002910768529163
8.4627	0.0002910824104080
8.4637	0.0002910879678996
8.4647	0.0002910935253912
8.4657	0.0002910990828829
8.4667	0.0002911046403745
8.4677	0.0002911101978661
8.4687	0.0002911157553578
8.4697	0.0002911213128494
8.4707	0.0002911268703410
8.4717	0.0002911324278327
8.4727	0.0002911379853243
8.4737	0.0002911435428159
8.4747	0.0002911491003076
8.4757	0.0002911546577992
8.4767	0.0002911602152908
8.4777	0.0002911657727825
8.4787	0.0002911713302741
8.4797	0.0002911768877658
8.4807	0.0002911824452574
8.4817	0.0002911880027490
8.4827	0.0002911935602407
8.4837	0.0002911991177323
8.4847	0.0002912046752239
8.4857	0.0002912102327156
8.4867	0.0002912157902072
8.4877	0.0002912213476988
8.4887	0.0002912269051905
8.4897	0.0002912324626821
8.4907	0.0002912380201737
8.4917	0.0002912435776654
8.4927	0.0002912491351570
8.4937	0.0002912546926486
8.4947	0.0002912602501403
8.4957	0.0002912658076319
8.4967	0.0002912713651236
8.4977	0.0002912769226152
8.4987	0.0002912824801068
8.4997	0.0002912880375985
8.5007	0.0002912935950901
8.5017	0.0002912991525817
8.5027	0.0002913047100734
8.5037	0.0002913102675650
8.5047	0.0002913158250566
8.5057	0.0002913213825483
8.5067	0.0002913269400399
8.5077	0.0002913324975315
8.5087	0.0002913380550232
8.5097	0.0002913436125148
8.5107	0.0002913491700064
8.5117	0.0002913547274981
8.5127	0.0002913602849897
8.5137	0.0002913658424814
8.5147	0.0002913713999730
8.5157	0.0002913769574646
8.5167	0.0002913825149563
8.5177	0.0002913880724479
8.5187	0.0002913936299395
8.5197	0.0002913991874312
8.5207	0.0002914047449228
8.5217	0.0002914103024144
8.5227	0.0002914158599061
8.5237	0.0002914214173977
8.5247	0.0002914269748893
8.5257	0.0002914325323810
8.5267	0.0002914380898726
8.5277	0.0002914436473642
8.5287	0.0002914492048559
8.5297	0.0002914547623475
8.5307	0.0002914603198392
8.5317	0.0002914658773308
8.5327	0.0002914714348224
8.5337	0.0002914769923141
8.5347	0.0002914825498057
8.5357	0.0002914881072973
8.5367	0.0002914936647890
8.5377	0.0002914992222806
8.5387	0.0002915047797722
8.5397	0.0002915103372639
8.5407	0.0002915158947555
8.5417	0.0002915214522471
8.5427	0.0002915270097388
8.5437	0.0002915325672304
8.5447	0.0002915381247220
8.5457	0.0002915436822137
8.5467	0.0002915492397053
8.5477	0.0002915547971970
8.5487	0.0002915603546886
8.5497	0.0002915659121802
8.5507	0.0002915714696719
8.5517	0.0002915770271635
8.5527	0.0002915825846551
8.5537	0.0002915881421468
8.5547	0.0002915936996384
8.5557	0.0002915992571300
8.5567	0.0002916048146217
8.5577	0.0002916103721133
8.5587	0.0002916159296049
8.5597	0.0002916214870966
8.5607	0.0002916270445882
8.5617	0.0002916326020798
8.5627	0.0002916381595715
8.5637	0.0002916437170631
8.5647	0.0002916492745547
8.5657	0.0002916548320464
8.5667	0.0002916603895380
8.5677	0.0002916659470297
8.5687	0.0002916715045213
8.5697	0.0002916770620129
8.5707	0.0002916826195046
8.5717	0.0002916881769962
8.5727	0.0002916937344878
8.5737	0.0002916992919795
8.5747	0.0002917048494711
8.5757	0.0002917104069627
8.5767	0.0002917159644544
8.5777	0.0002917215219460
8.5787	0.0002917270794376
8.5797	0.0002917326369293
8.5807	0.0002917381944209
8.5817	0.0002917437519125
8.5827	0.0002917493094042
8.5837	0.0002917548668958
8.5847	0.0002917604243875
8.5857	0.0002917659818791
8.5867	0.0002917715393707
8.5877	0.0002917770968624
8.5887	0.0002917826543540
8.5897	0.0002917882118456
8.5907	0.0002917937693373
8.5917	0.0002917993268289
8.5927	0.0002918048843205
8.5937	0.0002918104418122
8.5947	0.0002918159993038
8.5957	0.0002918215567954
8.5967	0.0002918271142871
8.5977	0.0002918326717787
8.5987	0.0002918382292703
8.5997	0.0002918437867620
8.6007	0.0002918493442536
8.6017	0.0002918549017453
8.6027	0.0002918604592369
8.6037	0.0002918660167285
8.6047	0.0002918715742202
8.6057	0.0002918771317118
8.6067	0.0002918826892034
8.6077	0.0002918882466951
8.6087	0.0002918938041867
8.6097	0.0002918993616783
8.6107	0.0002919049191700
8.6117	0.0002919104766616
8.6127	0.0002919160341532
8.6137	0.0002919215916449
8.6147	0.0002919271491365
8.6157	0.0002919327066281
8.6167	0.0002919382641198
8.6177	0.0002919438216114
8.6187	0.0002919493791031
8.6197	0.0002919549365947
8.6207	0.0002919604940863
8.6217	0.0002919660515780
8.6227	0.0002919716090696
8.6237	0.0002919771665612
8.6247	0.0002919827240529
8.6257	0.0002919882815445
8.6267	0.0002919938390361
8.6277	0.0002919993965278
8.6287	0.0002920049540194
8.6297	0.0002920105115110
8.6307	0.0002920160690027
8.6317	0.0002920216264943
8.6327	0.0002920271839859
8.6337	0.0002920327414776
8.6347	0.0002920382989692
8.6357	0.0002920438564609
8.6367	0.0002920494139525
8.6377	0.0002920549714441
8.6387	0.0002920605289358
8.6397	0.0002920660864274
8.6407	0.0002920716439190
8.6417	0.0002920772014107
8.6427	0.0002920827589023
8.6437	0.0002920883163939
8.6447	0.0002920938738856
8.6457	0.0002920994313772
8.6467	0.0002921049888688
8.6477	0.0002921105463605
8.6487	0.0002921161038521
8.6497	0.0002921216613437
8.6507	0.0002921272188354
8.6517	0.0002921327763270
8.6527	0.0002921383338187
8.6537	0.0002921438913103
8.6547	0.0002921494488019
8.6557	0.0002921550062936
8.6567	0.0002921605637852
8.6577	0.0002921661212768
8.6587	0.0002921716787685
8.6597	0.0002921772362601
8.6607	0.0002921827937517
8.6617	0.0002921883512434
8.6627	0.0002921939087350
8.6637	0.0002921994662266
8.6647	0.0002922050237183
8.6657	0.0002922105812099
8.6667	0.0002922161387015
8.6677	0.0002922216961932
8.6687	0.0002922272536848
8.6697	0.0002922328111765
8.6707	0.0002922383686681
8.6717	0.0002922439261597
8.6727	0.0002922494836514
8.6737	0.0002922550411430
8.6747	0.0002922605986346
8.6757	0.0002922661561263
8.6767	0.0002922717136179
8.6777	0.0002922772711095
8.6787	0.0002922828286012
8.6797	0.0002922883860928
8.6807	0.0002922939435844
8.6817	0.0002922995010761
8.6827	0.0002923050585677
8.6837	0.0002923106160593
8.6847	0.0002923161735510
8.6857	0.0002923217310426
8.6867	0.0002923272885342
8.6877	0.0002923328460259
8.6887	0.0002923384035175
8.6897	0.0002923439610092
8.6907	0.0002923495185008
8.6917	0.0002923550759924
8.6927	0.0002923606334841
8.6937	0.0002923661909757
8.6947	0.0002923717484673
8.6957	0.0002923773059590
8.6967	0.0002923828634506
8.6977	0.0002923884209422
8.6987	0.0002923939784339
8.6997	0.0002923995359255
8.7007	0.0002924050934171
8.7017	0.0002924106509088
8.7027	0.0002924162084004
8.7037	0.0002924217658920
8.7047	0.0002924273233837
8.7057	0.0002924328808753
8.7067	0.0002924384383670
8.7077	0.0002924439958586
8.7087	0.0002924495533502
8.7097	0.0002924551108419
8.7107	0.0002924606683335
8.7117	0.0002924662258251
8.7127	0.0002924717833168
8.7137	0.0002924773408084
8.7147	0.0002924828983000
8.7157	0.0002924884557917
8.7167	0.0002924940132833
8.7177	0.0002924995707749
8.7187	0.0002925051282666
8.7197	0.0002925106857582
8.7207	0.0002925162432498
8.7217	0.0002925218007415
8.7227	0.0002925273582331
8.7237	0.0002925329157248
8.7247	0.0002925384732164
8.7257	0.0002925440307080
8.7267	0.0002925495881997
8.7277	0.0002925551456913
8.7287	0.0002925607031829
8.7297	0.0002925662606746
8.7307	0.0002925718181662
8.7317	0.0002925773756578
8.7327	0.0002925829331495
8.7337	0.0002925884906411
8.7347	0.0002925940481327
8.7357	0.0002925996056244
8.7367	0.0002926051631160
8.7377	0.0002926107206076
8.7387	0.0002926162780993
8.7397	0.0002926218355909
8.7407	0.0002926273930826
8.7417	0.0002926329505742
8.7427	0.0002926385080658
8.7437	0.0002926440655575
8.7447	0.0002926496230491
8.7457	0.0002926551805407
8.7467	0.0002926607380324
8.7477	0.0002926662955240
8.7487	0.0002926718530156
8.7497	0.0002926774105073
8.7507	0.0002926829679989
8.7517	0.0002926885254905
8.7527	0.0002926940829822
8.7537	0.0002926996404738
8.7547	0.0002927051979654
8.7557	0.0002927107554571
8.7567	0.0002927163129487
8.7577	0.0002927218704404
8.7587	0.0002927274279320
8.7597	0.0002927329854236
8.7607	0.0002927385429153
8.7617	0.0002927441004069
8.7627	0.0002927496578985
8.7637	0.0002927552153902
8.7647	0.0002927607728818
8.7657	0.0002927663303734
8.7667	0.0002927718878651
8.7677	0.0002927774453567
8.7687	0.0002927830028483
8.7697	0.0002927885603400
8.7707	0.0002927941178316
8.7717	0.0002927996753232
8.7727	0.0002928052328149
8.7737	0.0002928107903065
8.7747	0.0002928163477982
8.7757	0.0002928219052898
8.7767	0.0002928274627814
8.7777	0.0002928330202731
8.7787	0.0002928385777647
8.7797	0.0002928441352563
8.7807	0.0002928496927480
8.7817	0.0002928552502396
8.7827	0.0002928608077312
8.7837	0.0002928663652229
8.7847	0.0002928719227145
8.7857	0.0002928774802061
8.7867	0.0002928830376978
8.7877	0.0002928885951894
8.7887	0.0002928941526810
8.7897	0.0002928997101727
8.7907	0.0002929052676643
8.7917	0.0002929108251559
8.7927	0.0002929163826476
8.7937	0.0002929219401392
8.7947	0.0002929274976309
8.7957	0.0002929330551225
8.7967	0.0002929386126141
8.7977	0.0002929441701058
8.7987	0.0002929497275974
8.7997	0.0002929552850890
8.8007	0.0002929608425807
8.8017	0.0002929664000723
8.8027	0.0002929719575639
8.8037	0.0002929775150556
8.8047	0.0002929830725472
8.8057	0.0002929886300388
8.8067	0.0002929941875305
8.8077	0.0002929997450221
8.8087	0.0002930053025137
8.8097	0.0002930108600054
8.8107	0.0002930164174970
8.8117	0.0002930219749887
8.8127	0.0002930275324803
8.8137	0.0002930330899719
8.8147	0.0002930386474636
8.8157	0.0002930442049552
8.8167	0.0002930497624468
8.8177	0.0002930553199385
8.8187	0.0002930608774301
8.8197	0.0002930664349217
8.8207	0.0002930719924134
8.8217	0.0002930775499050
8.8227	0.0002930831073966
8.8237	0.0002930886648883
8.8247	0.0002930942223799
8.8257	0.0002930997798715
8.8267	0.0002931053373632
8.8277	0.0002931108948548
8.8287	0.0002931164523465
8.8297	0.0002931220098381
8.8307	0.0002931275673297
8.8317	0.0002931331248214
8.8327	0.0002931386823130
8.8337	0.0002931442398046
8.8347	0.0002931497972963
8.8357	0.0002931553547879
8.8367	0.0002931609122795
8.8377	0.0002931664697712
8.8387	0.0002931720272628
8.8397	0.0002931775847544
8.8407	0.0002931831422461
8.8417	0.0002931886997377
8.8427	0.0002931942572293
8.8437	0.0002931998147210
8.8447	0.0002932053722126
8.8457	0.0002932109297043
8.8467	0.0002932164871959
8.8477	0.0002932220446875
8.8487	0.0002932276021792
8.8497	0.0002932331596708
8.8507	0.0002932387171624
8.8517	0.0002932442746541
8.8527	0.0002932498321457
8.8537	0.0002932553896373
8.8547	0.0002932609471290
8.8557	0.0002932665046206
8.8567	0.0002932720621122
8.8577	0.0002932776196039
8.8587	0.0002932831770955
8.8597	0.0002932887345871
8.8607	0.0002932942920788
8.8617	0.0002932998495704
8.8627	0.0002933054070621
8.8637	0.0002933109645537
8.8647	0.0002933165220453
8.8657	0.0002933220795370
8.8667	0.0002933276370286
8.8677	0.0002933331945202
8.8687	0.0002933387520119
8.8697	0.0002933443095035
8.8707	0.0002933498669951
8.8717	0.0002933554244868
8.8727	0.0002933609819784
8.8737	0.0002933665394700
8.8747	0.0002933720969617
8.8757	0.0002933776544533
8.8767	0.0002933832119449
8.8777	0.0002933887694366
8.8787	0.0002933943269282
8.8797	0.0002933998844199
8.8807	0.0002934054419115
8.8817	0.0002934109994031
8.8827	0.0002934165568948
8.8837	0.0002934221143864
8.8847	0.0002934276718780
8.8857	0.0002934332293697
8.8867	0.0002934387868613
8.8877	0.0002934443443529
8.8887	0.0002934499018446
8.8897	0.0002934554593362
8.8907	0.0002934610168278
8.8917	0.0002934665743195
8.8927	0.0002934721318111
8.8937	0.0002934776893027
8.8947	0.0002934832467944
8.8957	0.0002934888042860
8.8967	0.0002934943617776
8.8977	0.0002934999192693
8.8987	0.0002935054767609
8.8997	0.0002935110342526
8.9007	0.0002935165917442
8.9017	0.0002935221492358
8.9027	0.0002935277067275
8.9037	0.0002935332642191
8.9047	0.0002935388217107
8.9057	0.0002935443792024
8.9067	0.0002935499366940
8.9077	0.0002935554941856
8.9087	0.0002935610516773
8.9097	0.0002935666091689
8.9107	0.0002935721666605
8.9117	0.0002935777241522
8.9127	0.0002935832816438
8.9137	0.0002935888391354
8.9147	0.0002935943966271
8.9157	0.0002935999541187
8.9167	0.0002936055116104
8.9177	0.0002936110691020
8.9187	0.0002936166265936
8.9197	0.0002936221840853
8.9207	0.0002936277415769
8.9217	0.0002936332990685
8.9227	0.0002936388565602
8.9237	0.0002936444140518
8.9247	0.0002936499715434
8.9257	0.0002936555290351
8.9267	0.0002936610865267
8.9277	0.0002936666440183
8.9287	0.0002936722015100
8.9297	0.0002936777590016
8.9307	0.0002936833164932
8.9317	0.0002936888739849
8.9327	0.0002936944314765
8.9337	0.0002936999889682
8.9347	0.0002937055464598
8.9357	0.0002937111039514
8.9367	0.0002937166614431
8.9377	0.0002937222189347
8.9387	0.0002937277764263
8.9397	0.0002937333339180
8.9407	0.0002937388914096
8.9417	0.0002937444489012
8.9427	0.0002937500063929
8.9437	0.0002937555638845
8.9447	0.0002937611213761
8.9457	0.0002937666788678
8.9467	0.0002937722363594
8.9477	0.0002937777938510
8.9487	0.0002937833513427
8.9497	0.0002937889088343
8.9507	0.0002937944663260
8.9517	0.0002938000238176
8.9527	0.0002938055813092
8.9537	0.0002938111388009
8.9547	0.0002938166962925
8.9557	0.0002938222537841
8.9567	0.0002938278112758
8.9577	0.0002938333687674
8.9587	0.0002938389262590
8.9597	0.0002938444837507
8.9607	0.0002938500412423
8.9617	0.0002938555987339
8.9627	0.0002938611562256
8.9637	0.0002938667137172
8.9647	0.0002938722712088
8.9657	0.0002938778287005
8.9667	0.0002938833861921
8.9677	0.0002938889436838
8.9687	0.0002938945011754
8.9697	0.0002939000586670
8.9707	0.0002939056161587
8.9717	0.0002939111736503
8.9727	0.0002939167311419
8.9737	0.0002939222886336
8.9747	0.0002939278461252
8.9757	0.0002939334036168
8.9767	0.0002939389611085
8.9777	0.0002939445186001
8.9787	0.0002939500760917
8.9797	0.0002939556335834
8.9807	0.0002939611910750
8.9817	0.0002939667485666
8.9827	0.0002939723060583
8.9837	0.0002939778635499
8.9847	0.0002939834210416
8.9857	0.0002939889785332
8.9867	0.0002939945360248
8.9877	0.0002940000935165
8.9887	0.0002940056510081
8.9897	0.0002940112084997
8.9907	0.0002940167659914
8.9917	0.0002940223234830
8.9927	0.0002940278809746
8.9937	0.0002940334384663
8.9947	0.0002940389959579
8.9957	0.0002940445534495
8.9967	0.0002940501109412
8.9977	0.0002940556684328
8.9987	0.0002940612259244
8.9997	0.0002940667834161
9.0007	0.0002940723409077
9.0017	0.0002940778983994
9.0027	0.0002940834558910
9.0037	0.0002940890133826
9.0047	0.0002940945708743
9.0057	0.0002941001283659
9.0067	0.0002941056858575
9.0077	0.0002941112433492
9.0087	0.0002941168008408
9.0097	0.0002941223583324
9.0107	0.0002941279158241
